FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-04-11,493.0,1.0466666666666664,125.59999999999997,11.044444444444444,-2.1999999999999993,-0.018333333333333326,11.7,9.4,2.299999999999999,9,0.0,0.0,True,2013-04-11 17:00:00,2013-04-11 19:00:00,120.0,9
2013-04-12,489.1,0.7666666666666667,92.0,9.144444444444446,-3.0,-0.025,11.0,7.9,3.0999999999999996,9,0.0,0.0,True,2013-04-12 17:00:00,2013-04-12 19:00:00,120.0,9
2013-04-13,,,,,,,,,,0,0.0,-45.0,False,2013-04-13 17:00:00,2013-04-13 18:15:00,,6
2013-04-14,363.3,0.7099999999999999,85.19999999999999,7.355555555555556,-0.8999999999999995,-0.007499999999999995,8.6,5.9,2.6999999999999993,9,0.0,0.0,True,2013-04-14 17:00:00,2013-04-14 19:00:00,120.0,9
2013-04-15,,,,,,,,,,0,60.0,0.0,False,2013-04-15 18:00:00,2013-04-15 19:00:00,,5
2013-04-16,454.3,0.5633333333333336,67.60000000000002,9.044444444444444,-3.500000000000001,-0.029166666666666674,10.8,7.1,3.700000000000001,9,0.0,0.0,True,2013-04-16 17:00:00,2013-04-16 19:00:00,120.0,9
2013-04-17,468.8,0.8641666666666665,103.69999999999999,8.655555555555555,-2.6999999999999993,-0.022499999999999996,9.7,7.0,2.6999999999999993,9,0.0,0.0,True,2013-04-17 17:00:00,2013-04-17 19:00:00,120.0,9
2013-04-18,419.1,0.5908333333333337,70.90000000000003,11.022222222222222,-1.700000000000001,-0.014166666666666676,12.4,8.0,4.4,9,0.0,0.0,True,2013-04-18 17:00:00,2013-04-18 19:00:00,120.0,9
2013-04-19,467.9,0.898333333333333,107.79999999999995,8.833333333333334,-1.700000000000001,-0.014166666666666676,9.8,7.2,2.6000000000000005,9,0.0,0.0,True,2013-04-19 17:00:00,2013-04-19 19:00:00,120.0,9
2013-04-20,367.4,0.5324999999999999,63.89999999999998,7.2333333333333325,-2.3500000000000005,-0.019583333333333338,8.4,5.8,2.6000000000000005,9,0.0,0.0,True,2013-04-20 17:00:00,2013-04-20 19:00:00,120.0,9
2013-04-21,451.1,1.6941666666666666,203.29999999999998,8.722222222222221,1.5,0.0125,11.0,6.9,4.1,9,0.0,0.0,True,2013-04-21 17:00:00,2013-04-21 19:00:00,120.0,9
